Variable:,tas
,Annual,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
"Norfolk Island",19.01,22.03,22.47,21.84,20.28,18.62,17.14,16.10,16.02,16.53,17.60,18.97,20.70
"Administrative unit not available",19.01,22.03,22.47,21.84,20.28,18.62,17.14,16.10,16.02,16.53,17.60,18.97,20.70
