Variable:,tas
,Annual,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
"Christmas Island",26.06,26.42,26.68,26.68,26.83,25.90,25.43,25.10,25.38,25.45,26.29,26.06,26.51
"Administrative unit not available",26.06,26.42,26.68,26.68,26.83,25.90,25.43,25.10,25.38,25.45,26.29,26.06,26.51
