Variable:,tas
,Annual,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
"Cook Islands",24.08,25.94,26.30,26.05,25.19,23.80,22.79,22.15,22.01,22.39,23.14,24.23,25.07
"Administrative unit not available",24.40,26.17,26.45,26.28,25.48,24.16,23.16,22.52,22.46,22.80,23.50,24.59,25.34
