Variable:,tas
,Annual,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
"Sao Tome and Principe",24.26,25.10,25.43,25.51,25.50,24.99,23.42,22.59,22.60,23.27,23.80,24.37,24.68
"Sao Tome",24.36,25.20,25.54,25.61,25.61,25.09,23.52,22.68,22.69,23.36,23.90,24.46,24.78
Principe,25.29,26.09,26.24,26.20,26.10,25.78,25.00,24.26,24.08,24.44,24.64,25.07,25.72
