Variable:,tas
,Annual,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Guinea,25.85,24.06,25.80,27.75,28.79,28.07,26.35,25.12,25.05,25.09,25.44,24.85,23.88
Nzerekore,24.41,22.54,24.54,26.17,26.34,25.79,24.86,24.05,23.97,24.25,24.09,23.89,22.48
Mamou,24.60,23.19,24.46,25.93,27.25,26.83,25.22,23.89,23.82,23.83,24.07,23.78,23.00
Labe,25.47,23.37,24.76,26.69,28.80,28.80,26.58,24.81,25.40,24.47,24.79,24.12,23.00
Boke,27.66,26.31,27.30,29.28,30.40,30.23,28.23,26.72,26.95,26.42,27.16,27.05,25.81
Kindia,26.59,25.99,27.04,28.39,28.85,28.05,26.49,25.38,25.26,25.41,25.92,26.43,25.98
Kankan,26.14,23.93,26.17,28.54,29.70,28.51,26.58,25.44,25.08,25.46,25.89,24.64,23.80
Faranah,25.45,23.31,25.36,27.52,28.81,27.83,26.06,24.78,24.68,24.80,25.10,24.06,23.14
Conakry,26.84,26.42,27.27,28.38,28.54,27.69,26.58,25.64,25.56,25.86,26.18,27.09,26.93
