Variable:,tas
,Annual,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Svalbard,-6.77,-13.85,-14.39,-14.45,-11.97,-5.30,0.06,3.23,2.78,-0.64,-5.89,-9.03,-12.40
"Administrative unit not available",-6.74,-13.76,-14.28,-14.35,-11.90,-5.29,0.01,3.15,2.74,-0.62,-5.81,-8.96,-12.33
