Variable:,tas
,Annual,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
"Cocos (Keeling) Islands",26.79,27.35,27.47,27.63,27.53,27.25,26.53,26.12,25.86,26.00,26.35,26.68,26.82
"Administrative unit not available",26.79,27.35,27.47,27.63,27.53,27.25,26.53,26.12,25.86,26.00,26.35,26.68,26.82
